real_strong_class_hit,valid_caption_rate,invalid_output_rate,real_minus_vision,real_minus_shuffled,real_minus_random,score,route,variant
0.37356034051076614,0.9774661992989485,0.02253380070105156,0.08412618928392589,0.11046569854782176,0.10595893840761143,0.5906960440660991,reranking,Route5_best_of_N_reranking
0.38257386079118677,0.9188783174762144,0.08112168252378571,0.09103655483224837,0.10315473209814723,0.0784176264396595,0.5845067601402103,route5_qwenvl_adapter,Route5_Qwen2VL_full_lora_r8
0.37055583375062595,0.9549323985978969,0.04506760140210316,0.08492739108662996,0.09594391587381071,0.05668502754131198,0.5768052078117176,route5_qwenvl_adapter,Route5_Qwen2VL_lora_r8_T1_class_only
0.31747621432148226,0.9831413787347688,0.01685862126523115,0.0728092138207311,0.06409614421632451,0.0013019529293941013,0.520644299783008,route5_qwenvl_adapter,Route5_Qwen2VL_lora_r8_T3_class_plus_blip
0.3065598397596395,0.9213820731096645,0.07861792689033549,0.06750125187781672,0.08342513770655983,0.08783174762143216,0.5079619429143716,route5_qwenvl_adapter,Route5_Qwen2VL_full_adapter
0.31086629944917377,0.8557002169921549,0.1442997830078451,0.06589884827240862,0.07240861291937908,0.046970455683525286,0.49394424970789524,route5_qwenvl_adapter,Route5_Qwen2VL_full_lora_r16
0.08933400100150227,0.5179435820397261,0.4820564179602737,0.009414121181772662,0.030846269404106157,0.024236354531797698,0.1984309798030379,route1_qwen_inputs_embeds,Route1_QwenLoRA_r8_full_clean_target
0.06079118678017026,0.4562677349357369,0.5437322650642631,0.006710065097646473,0.022233350025037558,0.0078117175763645465,0.15504924052745786,route1_qwen_inputs_embeds,Route1_QwenLoRA_r16_full_clean_target
