file,corruption,mode,count,valid_caption_rate,invalid_output_rate,caption_class_hit,caption_topk_class_hit,avg_caption_length,distinct_caption_count,repetition_rate,real_minus_vision,real_minus_shuffled,real_minus_random,route,variant
Route5_Qwen2VL_lora_r8_T3_class_plus_blip/eval/mixed_real_eeg.jsonl,mixed,real_eeg,1997,0.9964947421131698,0.0035052578868302042,0.2513770655983976,0.9834752128192289,9.369053580370556,607,0.24188841259447166,0.16925388082123188,0.17325988983475216,0.1582373560340511,route5_qwenvl_adapter,Route5_Qwen2VL_lora_r8_T3_class_plus_blip
Route5_Qwen2VL_lora_r8_T3_class_plus_blip/eval/mixed_shuffled_eeg.jsonl,mixed,shuffled_eeg,1997,0.9964947421131698,0.0035052578868302042,0.07811717576364546,0.9844767150726089,9.419128693039559,661,0.24011078222395196,0.16925388082123188,0.17325988983475216,0.1582373560340511,route5_qwenvl_adapter,Route5_Qwen2VL_lora_r8_T3_class_plus_blip
Route5_Qwen2VL_lora_r8_T3_class_plus_blip/eval/mixed_random_eeg.jsonl,mixed,random_eeg,1997,0.99899849774662,0.0010015022533800266,0.09313970956434652,0.970956434651978,10.363545317976966,538,0.23516639289047903,0.16925388082123188,0.17325988983475216,0.1582373560340511,route5_qwenvl_adapter,Route5_Qwen2VL_lora_r8_T3_class_plus_blip
Route5_Qwen2VL_lora_r8_T3_class_plus_blip/eval/mixed_eeg_only.jsonl,mixed,eeg_only,1997,0.8417626439659489,0.1582373560340511,0.20330495743615423,0.7366049073610416,9.774161241862794,924,0.1957701134341094,0.16925388082123188,0.17325988983475216,0.1582373560340511,route5_qwenvl_adapter,Route5_Qwen2VL_lora_r8_T3_class_plus_blip
Route5_Qwen2VL_lora_r8_T3_class_plus_blip/eval/occlusion50_vision_only.jsonl,occlusion50,vision_only,1997,0.985478217325989,0.014521782674011052,0.37105658487731596,0.9939909864797196,8.494742113169755,201,0.21230026719510944,0.02653980971457187,-0.02553830746119179,-0.11667501251877815,route5_qwenvl_adapter,Route5_Qwen2VL_lora_r8_T3_class_plus_blip
Route5_Qwen2VL_lora_r8_T3_class_plus_blip/eval/occlusion50_real_eeg.jsonl,occlusion50,real_eeg,1997,0.9554331497245869,0.04456685027541307,0.39759639459188784,0.9974962443665498,8.42513770655984,604,0.20322961270632778,0.02653980971457187,-0.02553830746119179,-0.11667501251877815,route5_qwenvl_adapter,Route5_Qwen2VL_lora_r8_T3_class_plus_blip
Route5_Qwen2VL_lora_r8_T3_class_plus_blip/eval/occlusion50_shuffled_eeg.jsonl,occlusion50,shuffled_eeg,1997,0.9799699549323986,0.02003004506760142,0.4231347020530796,0.99899849774662,8.631447170756134,784,0.20500228642441962,0.02653980971457187,-0.02553830746119179,-0.11667501251877815,route5_qwenvl_adapter,Route5_Qwen2VL_lora_r8_T3_class_plus_blip
Route5_Qwen2VL_lora_r8_T3_class_plus_blip/eval/occlusion50_random_eeg.jsonl,occlusion50,random_eeg,1997,0.9904857285928893,0.009514271407110697,0.514271407110666,0.9879819729594391,8.764146219328994,563,0.20966559451787295,0.02653980971457187,-0.02553830746119179,-0.11667501251877815,route5_qwenvl_adapter,Route5_Qwen2VL_lora_r8_T3_class_plus_blip
Route5_Qwen2VL_lora_r8_T3_class_plus_blip/eval/occlusion50_eeg_only.jsonl,occlusion50,eeg_only,1997,0.8632949424136205,0.13670505758637952,0.2443665498247371,0.8497746619929895,9.751627441161743,873,0.1794857370971542,0.02653980971457187,-0.02553830746119179,-0.11667501251877815,route5_qwenvl_adapter,Route5_Qwen2VL_lora_r8_T3_class_plus_blip
Route5_Qwen2VL_lora_r8_T3_class_plus_blip/eval/strong_blur_vision_only.jsonl,strong_blur,vision_only,1997,0.9974962443665498,0.0025037556334501776,0.3254882323485228,0.9789684526790186,8.124687030545818,183,0.25679127665857754,0.027040560841261885,0.03605408112168257,-0.0776164246369554,route5_qwenvl_adapter,Route5_Qwen2VL_lora_r8_T3_class_plus_blip
Route5_Qwen2VL_lora_r8_T3_class_plus_blip/eval/strong_blur_real_eeg.jsonl,strong_blur,real_eeg,1997,0.9794692038057086,0.020530796194291434,0.3525287931897847,0.9824737105658488,8.128192288432649,479,0.2478889565895074,0.027040560841261885,0.03605408112168257,-0.0776164246369554,route5_qwenvl_adapter,Route5_Qwen2VL_lora_r8_T3_class_plus_blip
Route5_Qwen2VL_lora_r8_T3_class_plus_blip/eval/strong_blur_shuffled_eeg.jsonl,strong_blur,shuffled_eeg,1997,0.9859789684526791,0.014021031547320928,0.3164747120681021,0.9829744616925388,8.160240360540811,612,0.24673716229800355,0.027040560841261885,0.03605408112168257,-0.0776164246369554,route5_qwenvl_adapter,Route5_Qwen2VL_lora_r8_T3_class_plus_blip
Route5_Qwen2VL_lora_r8_T3_class_plus_blip/eval/strong_blur_random_eeg.jsonl,strong_blur,random_eeg,1997,0.9949924887330996,0.005007511266900355,0.4301452178267401,0.9649474211316975,8.410115172759138,517,0.25110728863858556,0.027040560841261885,0.03605408112168257,-0.0776164246369554,route5_qwenvl_adapter,Route5_Qwen2VL_lora_r8_T3_class_plus_blip
Route5_Qwen2VL_lora_r8_T3_class_plus_blip/eval/strong_blur_eeg_only.jsonl,strong_blur,eeg_only,1997,0.8347521281922884,0.1652478718077116,0.19178768152228343,0.7085628442663996,9.457185778668002,881,0.2155136578772032,0.027040560841261885,0.03605408112168257,-0.0776164246369554,route5_qwenvl_adapter,Route5_Qwen2VL_lora_r8_T3_class_plus_blip
Route5_Qwen2VL_lora_r8_T3_class_plus_blip/eval/strong_noise_vision_only.jsonl,strong_noise,vision_only,1997,0.9984977466199298,0.001502253380070151,0.2704056084126189,0.9669504256384577,8.732098147220832,763,0.19957411836480438,0.027541311967951954,0.009514271407110642,-0.0485728592889334,route5_qwenvl_adapter,Route5_Qwen2VL_lora_r8_T3_class_plus_blip
Route5_Qwen2VL_lora_r8_T3_class_plus_blip/eval/strong_noise_real_eeg.jsonl,strong_noise,real_eeg,1997,0.9974962443665498,0.0025037556334501776,0.29794692038057086,0.9789684526790186,8.790185277916875,841,0.20884255537485383,0.027541311967951954,0.009514271407110642,-0.0485728592889334,route5_qwenvl_adapter,Route5_Qwen2VL_lora_r8_T3_class_plus_blip
Route5_Qwen2VL_lora_r8_T3_class_plus_blip/eval/strong_noise_shuffled_eeg.jsonl,strong_noise,shuffled_eeg,1997,0.9954932398597897,0.004506760140210342,0.2884326489734602,0.9819729594391587,8.815723585378066,950,0.20216598624210042,0.027541311967951954,0.009514271407110642,-0.0485728592889334,route5_qwenvl_adapter,Route5_Qwen2VL_lora_r8_T3_class_plus_blip
Route5_Qwen2VL_lora_r8_T3_class_plus_blip/eval/strong_noise_random_eeg.jsonl,strong_noise,random_eeg,1997,0.9924887330996495,0.007511266900350533,0.34651977966950426,0.9834752128192289,8.881321982974463,784,0.21148380774069309,0.027541311967951954,0.009514271407110642,-0.0485728592889334,route5_qwenvl_adapter,Route5_Qwen2VL_lora_r8_T3_class_plus_blip
Route5_Qwen2VL_lora_r8_T3_class_plus_blip/eval/strong_noise_eeg_only.jsonl,strong_noise,eeg_only,1997,0.8688032048072108,0.13119679519278915,0.2013019529293941,0.7055583375062594,9.99849774661993,831,0.19264002008118178,0.027541311967951954,0.009514271407110642,-0.0485728592889334,route5_qwenvl_adapter,Route5_Qwen2VL_lora_r8_T3_class_plus_blip
Route1_QwenLoRA_r8_full_clean_target/eval/clean_vision_only.jsonl,clean,vision_only,1997,0.6770155232849274,0.3229844767150726,0.13169754631947922,0.13169754631947922,5.248372558838257,50,0.23662701844975254,-0.01602403605408112,0.0065097646469704645,0.022533800701051585,route1_qwen_inputs_embeds,Route1_QwenLoRA_r8_full_clean_target
Route1_QwenLoRA_r8_full_clean_target/eval/clean_real_eeg.jsonl,clean,real_eeg,1997,0.642964446670005,0.35703555332999504,0.1156735102653981,0.11617426139208813,5.28192288432649,68,0.2609326688445367,-0.01602403605408112,0.0065097646469704645,0.022533800701051585,route1_qwen_inputs_embeds,Route1_QwenLoRA_r8_full_clean_target
Route1_QwenLoRA_r8_full_clean_target/eval/clean_shuffled_eeg.jsonl,clean,shuffled_eeg,1997,0.6825237856785178,0.3174762143214822,0.10916374561842764,0.11767651477215824,5.160741111667501,85,0.2409781199716102,-0.01602403605408112,0.0065097646469704645,0.022533800701051585,route1_qwen_inputs_embeds,Route1_QwenLoRA_r8_full_clean_target
